iso3,year,expitem1,expitem10,expitem11,expitem2,expitem3,expitem4,expitem5,expitem6,expitem7,expitem8,expitem9,revitem1,revitem10,revitem2,revitem3,revitem4,revitem5,revitem6,revitem7,revitem8,revitem9,gdp,gdpv,cpi,exch,gap,nlgq,nlgqa,ypg,ypga,yrg,yrga,ggflm
HUN,2012,1.09151E+12,1.41274E+12,1.31958E+12,1.36346E+12,3.02096E+12,2.5386E+12,9.96422E+11,1.37362E+11,6.34015E+11,6.55943E+11,1.07136E+12,1.59931E+12,3.12847E+11,3.96143E+12,3.69183E+11,8.29778E+11,4.16279E+12,1.27359E+11,2.24681E+11,9.14123E+11,1.06645E+12,2.89966E+13,3.17736E+13,0.985812978,0.004449339,-4.685217029,-2.32436313,0.06959211,1.37883E+13,1.37284E+13,1.29747E+13,1.36101E+13,2.26622E+13
HUN,2013,1.09251E+12,1.62483E+12,1.36876E+12,1.42937E+12,3.28172E+12,2.66608E+12,1.00615E+12,1.34537E+11,6.3522E+11,6.35089E+11,1.32047E+12,1.6143E+12,2.31937E+11,4.06184E+12,4.06745E+11,8.24875E+11,4.37108E+12,1.91388E+11,1.99764E+11,1.06166E+12,1.44276E+12,3.03519E+13,3.23463E+13,1.002899087,0.004473409,-4.05106521,-2.597482932,-0.545245958,1.45224E+13,1.44681E+13,1.36181E+13,1.41796E+13,2.34312E+13
HUN,2014,1.29563E+12,1.87285E+12,1.3001E+12,1.45043E+12,3.62252E+12,2.70797E+12,1.00225E+12,1.45016E+11,6.33555E+11,6.40923E+11,1.74614E+12,1.71863E+12,2.2467E+11,4.33985E+12,5.24574E+11,7.76211E+11,4.80102E+12,1.9205E+11,2.27227E+11,1.09634E+12,1.60654E+12,3.28047E+13,3.37153E+13,1.000616827,0.004306085,-1.705580277,-2.774840025,-1.910137452,1.51414E+13,1.51176E+13,1.45469E+13,1.4796E+13,2.51094E+13
HUN,2015,1.37388E+12,2.14374E+12,1.2029E+12,1.58171E+12,3.85657E+12,2.75022E+12,1.00442E+12,1.13554E+11,6.41735E+11,6.68104E+11,2.27853E+12,1.83271E+12,1.64123E+11,4.62984E+12,6.03937E+11,9.53183E+11,5.0543E+12,2.01791E+11,2.37465E+11,1.28535E+12,1.95197E+12,3.49652E+13,3.49652E+13,1,0.003582596,-0.200262421,-2.003997659,-1.902920751,1.55564E+13,1.55536E+13,1.55528E+13,1.5584E+13,2.64898E+13
HUN,2016,1.41325E+12,2.30601E+12,1.11806E+12,1.64925E+12,3.99662E+12,2.83795E+12,9.83668E+11,1.04882E+11,6.58905E+11,7.32666E+11,1.14261E+12,1.87663E+12,1.73812E+11,4.97368E+12,8.21674E+11,1.01407E+12,5.03693E+12,2.11378E+11,1.82729E+11,1.29199E+12,7.1039E+11,3.62067E+13,3.57348E+13,1.003947693,0.003552736,-0.197694228,-1.79684531,-1.696501282,1.61996E+13,1.61966E+13,1.60788E+13,1.61109E+13,2.71008E+13
HUN,2017,1.49453E+12,2.19257E+12,1.03965E+12,1.74466E+12,4.63015E+12,2.94151E+12,9.96332E+11,1.10826E+11,7.00871E+11,7.17121E+11,1.78005E+12,2.11546E+12,1.59657E+11,5.01826E+12,7.83625E+11,1.05745E+12,5.44349E+12,2.20841E+11,1.93253E+11,1.51566E+12,8.74786E+11,3.92748E+13,3.72614E+13,1.027522823,0.003650361,1.538798941,-2.459092159,-3.232045165,1.7091E+13,1.71157E+13,1.69942E+13,1.67345E+13,2.83225E+13
HUN,2018,1.58548E+12,2.32506E+12,1.01123E+12,1.88053E+12,5.05588E+12,3.12715E+12,1.00808E+12,90586000000,7.82585E+11,6.18879E+11,2.51395E+12,2.38095E+12,1.87004E+11,5.25137E+12,5.81836E+11,1.11153E+12,6.18493E+12,2.2294E+11,2.02125E+11,1.70213E+12,1.28228E+12,4.33867E+13,3.92595E+13,1.056809771,0.003707807,3.81339494,-2.056618375,-3.891030314,1.82256E+13,1.82902E+13,1.85239E+13,1.78546E+13,2.99707E+13
HUN,2019,1.67918E+12,2.58232E+12,1.06084E+12,1.97394E+12,5.92672E+12,3.28822E+12,1.03231E+12,1.04053E+11,7.96627E+11,5.43138E+11,2.98307E+12,2.54037E+12,1.97535E+11,5.58459E+12,6.08148E+11,1.1701E+12,6.86784E+12,2.28902E+11,2.32612E+11,2.01006E+12,1.55454E+12,4.76742E+13,4.11691E+13,1.092092277,0.003443503,5.116372917,-2.046677188,-4.470752616,1.98301E+13,1.9924E+13,2.01302E+13,1.91721E+13,3.11471E+13
HUN,2020,1.66736E+12,4.32855E+12,1.12705E+12,2.47398E+12,5.89784E+12,3.41399E+12,1.0649E+12,1.44148E+11,8.4581E+11,6.40416E+11,3.13042E+12,2.6324E+12,2.51126E+11,5.39495E+12,6.44015E+11,1.18227E+12,6.97933E+12,2.32432E+11,2.92663E+11,1.93601E+12,1.54634E+12,4.84254E+13,3.93019E+13,1.12842339,0.003248513,-2.66541077,-7.522753473,-5.929818908,2.14255E+13,2.13667E+13,2.03383E+13,2.09723E+13,3.83787E+13
HUN,2021,2.00085E+12,4.11709E+12,1.2434E+12,2.7271E+12,6.43553E+12,3.90127E+12,1.1143E+12,1.15696E+11,8.99406E+11,6.84235E+11,3.47403E+12,2.91972E+12,2.94422E+11,5.81363E+12,6.50401E+11,1.25047E+12,7.48254E+12,2.38443E+11,2.46168E+11,2.1465E+12,1.72034E+12,5.52551E+13,4.21316E+13,1.186096718,0.003301524,1.316035337,-7.149166059,-7.827829306,2.37088E+13,2.3739E+13,2.16647E+13,2.13761E+13,4.23205E+13
IRL,1945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRL,1960,,,23187434.84,,,,,,,19423420.59,20824611.79,,12812200.99,14371655.74,,,,,,,,905395046.8,22987654956,,2.205178318,,-2.012613137,,243539254,,229748487,,
IRL,1961,,,25777905.09,,,,,,,27281141.18,25374662.63,,13548779.91,21586243.35,,,,,,,,974913998.8,24140877973,,2.205178318,,-2.665289514,,270299524.3,,258045217.3,,
IRL,1962,,,27487133.62,,,,,,,25635343.48,29641055.96,,14258459.07,23050936.11,,,,,,,,1055424089,24916926540,,2.205178318,,-2.974975207,,288807945.4,,274258772.4,,
IRL,1963,,,30291891.42,,,,,,,26259449.52,34994803.06,,15239509.41,27245750.44,,,,,,,,1134972455,26099843837,,2.205178318,,-2.98484999,,315945072.6,,306391066.4,,
IRL,1964,,,34374766.7,,,,,,,31106610.42,44145640.22,,15751396.16,31054362.46,,,,,,,,1291733571,27088035187,,2.205178318,,-3.433287287,,370290610,,358778113.2,,
IRL,1965,,,40364674.4,,,,,,,35696233.59,50077080.04,54963413,18439790.56,33320219.56,29885920,,,40350831,9539853,,,1375266224,27611396859,,2.205178318,,-3.577585013,,407285775.7,,394826665.9,,
IRL,1966,,,45598869.79,,,,,,,39689008.36,48628812.46,66329280,20099664.45,40013023.22,30699982,,,44272255,9410039.9,,,1449181632,27858087794,,2.205178318,,-2.308252455,,441921183.9,,446455152.1,,
IRL,1967,,,53021587.76,,,,,,,49024281.2,55772138.6,78811141,21800679.15,48375946.39,29387839,,,45360530,12161309,,,1582723966,29469859008,,2.176162737,,-2.756287499,,489775512,,499084409.4,,
IRL,1968,,,59268894.13,,,,,,,55241843.61,62219004.85,86064318,25040518.79,60206473.18,36875541,,,51594086,15454421,,,1785785253,31899364989,,1.890152088,,-2.788082493,,561090167,,571053578.3,,
IRL,1969,,,71530199.7,,,,,,,65311192.98,76625577.37,97763810,27350734.11,70549710.26,44936514,,,58133204,15823141,,,2062761947,33769819058,,1.890152088,,-3.481163958,,663559399.5,,672159431.1,,
IRL,1970,,,83479583.74,,,,,,,74461301.83,84317769.25,122500000,31401522.61,85652685.25,59023354,,,67941460,14060237,,,2323664101,34668356527,,1.886889773,,-3.727469727,,794797869.1,,792091955.7,,
IRL,1971,,,92201331.29,,,,,,,81144933.22,100004796.1,181300000,35346437.51,103522669.9,48124011,,,81133511,20375299,,,2657685437,35871309605,,1.924694059,,-3.58379516,,927317484.6,,929399080.8,,
IRL,1972,,,103830328,,,,,,,89240599.41,113590881.8,204600000,45603216.25,126322305.6,50788598,,,94591984,29176451,,,3208985574,38199288834,,1.970258415,,-3.305491225,,1102065866,,1080087816,,
IRL,1973,,,129303368.5,,,,,,,76908828.82,151267758.8,257900000,43236267.31,158981243.1,61158518,,,95882557,32791214,,,3873729624,40002840895,,1.930185821,,-3.927984824,,1346716778,,1293933743,,
IRL,1974,,,151315398,,,,,,,84533816.74,204351537.1,276900000,51126097.12,206182651,85338766,,,103600000,35328265,,,4284623196,41707053675,,1.842593803,,-7.123073673,,1615788335,,1455383489,,
IRL,1975,,,218597450.6,,,,,,,129530659.1,230963457.6,386700000,61067282.67,293190990.2,74138789,,,111400000,37557316,,,5438423819,44066273879,,1.750426123,,-11.32595452,,2248280123,,1817308198,,
IRL,1976,,,314675114.2,,,,,,,157677219.4,232364085,535400000,74795586.52,375885884.9,91167503,,,143900000,40225129,,,6673542646,44680913750,,1.421454894,,-7.510981379,,2766380259,,2427522936,,
IRL,1977,,,395247448.7,,,,,,,176786757.1,291190435.7,664700000,107932871.7,445393963.3,98498064,,,146100000,48969560,,,8179722154,48349797781,,1.374489501,,-6.592991953,,3231108616,,2850034545,,
IRL,1978,,,491186671.8,,,,,,,227525874.2,354078605.7,780100000,132391344.1,513053422.6,136200000,,,111500000,57268405,,,9690491049,51824566536,,1.511623235,,-8.466969336,,3854300604,,3265812055,,
IRL,1979,,,633088120.1,,,,,,,281842146.2,461226601.6,953100000,146435241.1,622368432.4,182200000,,,124500000,69399432,,,11354287324,53417154255,,1.612429982,,-10.26469829,,4767858233,,3900439506,,
IRL,1980,,,817629223.1,,,,101800000,,162900000,335499468.7,577478675.4,1314000000,176022102.9,809448685.9,186700000,,,141300000,75172468,,,13424961456,55062044283,,1.619734605,,-11.33843364,,6056743989,,4960565453,,
IRL,1981,,,1137841955,,,,207500000,,187500000,414479281.9,708157211.5,1606000000,219968454.9,988148532.8,256100000,,,141600000,91683161,,,16290890337,56892976076,,1.271457785,,-12.40714437,,7623799596,,6134769711,,
IRL,1982,,,1629443948,,,,355600000,,236000000,471054809.6,873011056,1893000000,312358361.9,1247817897,299300000,,,147000000,96949886,,,19192673806,58192109237,,1.120050433,,-13.45015638,,9532340775,,7594048792,,
IRL,1983,,,1870053428,,,,427200000,,255300000,525371081.6,909147242.8,2174000000,379737508.4,1418507061,279800000,,,179000000,105200000,,,21196084732,58049945247,,0.982699021,,-11.74194291,,10617255599,,8696427269,,
IRL,1984,,,2081590416,,,,498100000,,268700000,530171999.9,926655085.3,2595000000,413190386.7,1541378611,275100000,,,209700000,111800000,,,23530074954,60577656106,,0.85537783,,-9.650774212,,11523799779,,9701223316,,
IRL,1985,,,2442919958,,,,601800000,1548000000,280700000,553988320.2,1004950157,2794000000,480096143.4,1644285074,287300000,,,235500000,120700000,,,25514124403,62446849319,,0.838529976,,-10.94230937,,12698111278,,10387953708,,
IRL,1986,,,2441967237,,,,675500000,1576000000,315100000,520391442.8,970056903.4,3116000000,402034959.5,1742083505,335800000,,,229700000,133000000,,,27068779314,62179370403,,1.055347314,,-10.76374203,,13495816511,,11101467790,,
IRL,1987,,,2602711952,,,,689700000,1586000000,334000000,778956335.8,781813972.5,3522000000,423504940.1,1860849018,329800000,,,291700000,153900000,,,28953570224,65078851087,,1.172008917,,-8.68334302,,14213823465,,11950292675,,
IRL,1988,,,2619525596,,,,656500000,1580000000,339300000,955051710.1,579572757.1,3969000000,416102098.7,2036023856,431700000,,,285000000,173000000,,,31453160997,68474284302,,1.200664304,,-4.697519925,,14687575123,,13139938888,,
IRL,1989,,,2635541247,,,,668300000,1582000000,347400000,440297041.2,641831893.8,3704000000,339541003.5,2196372205,393000000,,,305400000,256700000,,,35119566348,72455324102,,1.116729595,,-2.681727563,,14426514138,,13458072317,,
IRL,1990,1178000000,1387000000,2851220712,1863000000,2943000000,2213000000,774900000,1070000000,452600000,438047966.7,807950502.1,4085435646,383100471.5,2423940729,606927246.7,,,314032008.3,258673801.7,,,37815206150,78589774372,,1.305629278,,-2.811213227,,15439584267,,14277680856,,34047260724
IRL,1991,1273000000,1488000000,2875754179,2086000000,3183000000,2334000000,830600000,1271000000,492400000,454095577.9,875176824.2,4344127841,465556759.6,2620145551,755413374.5,,,325609213.2,266498617.5,,,39239249793,80106273731,,1.27036072,,-2.860412625,,16643019582,,15236809015,,35849493336
IRL,1992,1481000000,1642000000,2845259724,2317000000,3365000000,2480000000,883100000,1474000000,532000000,498234964.8,888297228.6,4651857673,484818662.2,2846175257,942835457.5,,,350799120.1,257319698.4,,,41691512167,82784446148,,1.341941977,,-2.963600632,,17886057856,,16378005909,,36882043180
IRL,1993,1599000000,1858000000,2878150756,2548000000,3502000000,2642000000,928700000,1594000000,575600000,617111219.9,1037420457,5033018121,501560486.3,3088382413,1216287583,,,364886274.8,258335461.8,,,45030053634,85013507738,,1.154031921,,-2.737433277,,19134604498,,17589680718,,40951504330
IRL,1994,1742000000,2268000000,2824639652,2693000000,3714000000,2708000000,957900000,1735000000,655000000,537051756.4,1148674413,5474637852,449300090.8,3204094748,1453745756,1516520000,4976141468,403595161.6,336329301.4,,,48428873915,89906738171,,1.177425939,,-1.968536002,,20023727669,,19242243310,,41494165531
IRL,1995,2216680000,2515630000,2814490000,2931420000,3917720000,3336300000,904750000,802380000,822560000,547790000,1286130000,5572737407,451960000,3329210000,1460552065,1614710000,5428596976,423740414,355621387.6,981930000,1339691750,54705607817,98568733010,,1.261379291,1.468258352,-2.078580324,-2.395989072,21006600000,21492332646,19972290000,20305074165,43060700000
IRL,1996,2330550000,2692140000,2644300000,3029090000,4179150000,3523390000,951820000,860410000,875860000,616820000,1488970000,6241250382,506510000,3428450000,1827420372,1796900000,5914955083,453579242.9,459626966.1,1026620000,1418277954,59970536532,1.05453E+11,,1.25971636,2.922246949,-0.198280701,-1.557783356,22122890000,22229387859,22111310000,21429031655,42063900000
IRL,1997,2563740000,1948170000,2568790000,3399430000,4568830000,4091550000,1110250000,1075630000,1014320000,927770000,1780130000,7120204422,494650000,3718100000,2170302762,2013880000,6629061209,464273583.9,598218023.5,1077790000,1715130000,69108361453,1.1651E+11,,1.193708143,4.001474992,1.378993771,-0.370988523,23758520000,23916459119,24774000000,23732419452,42735400000
IRL,1998,2759990000,2329650000,2686300000,3861700000,5118360000,4312160000,1147920000,1104540000,1048570000,927050000,2192200000,7919347621,511110000,4023540000,2621729316,2322340000,7535723293,495460704.7,766259065.6,1196020000,1762760000,80465822515,1.26908E+11,,1.121418348,4.358043161,2.070257841,0.24956255,25961080000,26150099109,27941920000,26657515637,41352700000
IRL,1999,2985360000,3275260000,2189850000,4494920000,5526170000,4369870000,1164390000,1133350000,1064750000,1069260000,2891380000,8962039450,527100000,4530740000,3428244031,2711150000,8412217035,538837890.9,1023891593,1367330000,1945040000,92573827782,1.39637E+11,,1.066451762,6.055008638,3.545310893,1.131595047,27470830000,27754116943,31948260000,29937269302,43212900000
IRL,2000,3361260000,3084420000,2107340000,5026640000,6493320000,4606550000,1242600000,1217050000,1118390000,1107320000,3799790000,10495678583,766100000,5332460000,3842766285,2976160000,9763102899,578385592.2,1295701965,1517080000,1864994675,1.08234E+11,1.51562E+11,,0.923579261,6.589805531,4.867023277,2.364455471,30173490000,30513828650,36959670000,34433175956,39494000000
IRL,2001,3901180000,3776090000,1757000000,6070020000,7371620000,5657020000,1469930000,1378660000,1312720000,1433180000,5152310000,10834186505,1049520000,6092200000,4135603576,2779550000,10254319755,654928316.1,1385501848,1596890000,1668270000,1.21145E+11,1.59546E+11,,0.895889905,5.163053179,0.966804742,-1.080520274,35037750000,35354513455,39032410000,36933198580,40969200000
IRL,2002,4367870000,4411200000,1793400000,7342850000,8169810000,6576880000,1773280000,1567100000,1576610000,1395530000,5741240000,11140515292,969140000,6747570000,4803461110,3091190000,11505900300,745829442.8,1289975422,1899900000,1816028433,1.34449E+11,1.67892E+11,,0.945099789,2.826533157,-0.525299797,-1.664994492,40163970000,40366352964,42377730000,41109340103,41987400000
IRL,2003,5008850000,4658820000,1774560000,8184090000,8541880000,7287530000,1879110000,1659160000,1717100000,1489500000,5351600000,12426347346,789010000,7264070000,5146647833,3300240000,12214494934,833675177,1872777491,2214510000,1994227219,1.44094E+11,1.74689E+11,,1.131243604,1.109451154,0.349633217,-0.098540223,43583490000,43670878781,46247610000,45690766398,43409300000
IRL,2004,5374470000,5016920000,1713740000,9239990000,9138220000,8059800000,2035160000,1800760000,1861460000,1540090000,5506450000,14228167967,785280000,8050970000,5327956609,3833620000,13331358350,873860698.3,2264456376,2504490000,2115460000,1.54857E+11,1.8557E+11,,1.243368904,0.130713244,1.309956409,1.259730513,47187630000,47198569766,51484100000,51414714818,43888900000
IRL,2005,5781740000,5289150000,1741620000,9441200000,9106220000,7813600000,4640430000,2293790000,2380740000,1726040000,6023750000,15611935263,939960000,8755520000,5489177953,4219850000,15051537231,1016957120,2730146392,2860020000,2237706040,1.68495E+11,1.96743E+11,,1.244457527,2.875957398,1.58730441,0.394899259,51843870000,52114701960,56941980000,55185066573,44371300000
IRL,2006,6171960000,5608550000,1850290000,10267790000,10423840000,8725090000,5123570000,2540740000,2645970000,1677320000,7027610000,17814542446,1255270000,9581840000,6655698557,4483480000,16416090186,1049904602,3912014209,3258700000,2767310000,1.8322E+11,2.07061E+11,,1.256057907,3.584925581,2.801076624,1.304520588,57014080000,57384909984,64656340000,62202467540,43723800000
IRL,2007,6388880000,6124490000,1985080000,11343220000,11722040000,9897290000,5855640000,2887430000,3028160000,1798070000,9205950000,18863461488,1610380000,10722550000,6359084671,4823280000,17134704005,1226075277,3536028943,3323340000,3165165616,1.94899E+11,2.17995E+11,,1.37078516,5.51352366,0.270817569,-2.15390057,62608630000,63226335518,67826950000,63938269840,47183100000
IRL,2008,6834070000,8104000000,2402970000,12053480000,12251500000,11320140000,6355540000,3286340000,3422820000,1921760000,9877110000,17016045114,2166970000,11009570000,5052742903,4314550000,15820754919,1270403930,2046983135,3474240000,2490430000,1.85348E+11,2.08568E+11,,1.468286611,2.930627014,-7.103953478,-8.575209697,68057340000,68409131852,62342790000,60420168389,79621000000
IRL,2009,6620000000,10133190000,3416440000,12539850000,12058690000,12522140000,6416800000,3687660000,3768530000,1889500000,6407740000,15255341482,2001610000,10268330000,3899500134,3836830000,13006565879,1324547579,1142196853,4004720000,1203738073,1.67086E+11,1.96625E+11,,1.392497031,-5.782531009,-14.07487789,-10.75591853,70315800000,69561893902,54880840000,58569455720,1.04685E+11
IRL,2010,6402490000,41054510000,4747620000,11665500000,11093590000,12266840000,6558050000,3642630000,3676120000,1828420000,5692030000,14677579345,2128920000,9510640000,3946500171,4091890000,12539432015,1322502719,1067405750,4746200000,832670000,1.64781E+11,1.9882E+11,,1.32602978,-7.821613619,-32.62762229,-26.77137975,69127440000,68138352142,54296990000,59214652117,1.4423E+11
IRL,2011,7802880000,12233870000,5768330000,12857810000,11589840000,10522250000,4682140000,4999650000,4668000000,1724590000,4264360000,15686166166,2472200000,10972550000,3753997042,4205030000,12139310974,1342356523,1503399295,4601910000,1116330000,1.71545E+11,2.03449E+11,,1.391453625,-8.302841701,-13.59438683,-8.913320147,71719810000,70641872145,56938560000,62506266412,1.89727E+11
IRL,2012,7506950000,5405370000,7297710000,12573120000,11047590000,11000450000,4616240000,5023110000,4673220000,1919930000,3602230000,16847867696,3068540000,10792930000,3959563477,4177860000,12598106417,1475973473,1594810308,4448300000,838888628.9,1.75458E+11,2.03269E+11,,1.285728863,-5.875283842,-8.471034952,-5.437062023,72754460000,72005330812,59218820000,63197556196,2.10026E+11
IRL,2013,7321690000,5186110000,7760020000,12209500000,10325040000,10750570000,4687950000,4745000000,4325500000,1924500000,3633810000,17009748229,3277290000,10934290000,4269422826,4449610000,12879870339,1722556740,1905403540,4229980000,716068325.7,1.78846E+11,2.06438E+11,,1.327806149,-2.797290949,-6.416397274,-5.025515581,71466260000,71121347770,60830170000,62714136226,2.15242E+11
IRL,2014,7578210000,4800560000,7589180000,12225690000,10914280000,10755820000,4901540000,4323150000,4109890000,1853320000,4263360000,18350292203,3077090000,11706970000,4606025079,4658020000,14304680042,1890086081,2339916595,4151420000,1183160000,1.9447E+11,2.23432E+11,,1.328728994,0.537310364,-3.623860906,-3.873696913,71274850000,71339251801,65402960000,65021764825,2.03382E+11
IRL,2015,7773270000,7181020000,6939250000,12658830000,11277430000,11114850000,5062880000,4012150000,4019640000,1788240000,4589240000,19650838093,2720940000,12221190000,6846811833,5046580000,14902118815,1856897608,2046173651,4606300000,1161300000,2.63228E+11,2.74465E+11,,1.109437058,2.747877251,-2.035364364,-3.009015536,71912390000,72247683812,70348600000,68332797664,2.01674E+11
IRL,2016,8015960000,5563050000,6264290000,13092680000,11733080000,11237690000,5265960000,3575440000,4037270000,1767750000,5340880000,20411829496,1826090000,13052350000,7307116956,5090240000,15775737796,1805661840,2011370151,4617340000,1924473760,2.6956E+11,2.80659E+11,,1.106183182,4.870567286,-0.768600378,-2.461425508,72937150000,73541978387,72410370000,68760171472,2.00635E+11
IRL,2017,8453330000,5375540000,5905700000,13762860000,12294440000,13339660000,4314960000,3219790000,3868690000,1814360000,5546470000,21298848136,1779270000,13794960000,8163082337,4998860000,16977674235,1846968282,1985291876,4637320000,1553045134,2.97631E+11,3.07304E+11,,1.129335552,4.872231927,-0.28910976,-1.87874817,75035250000,75663016673,76143090000,72299386438,2.01262E+11
IRL,2018,8938050000,6928530000,5306190000,14697250000,12949260000,13874380000,4525630000,2903480000,4113390000,1947670000,6618020000,22812191250,1533530000,14830500000,10353140928,5088940000,17434224404,1911563756,2389953017,4927720000,1957656644,3.26544E+11,3.3442E+11,,1.181091952,6.033114646,0.134000278,-1.76177595,78611650000,79431159063,82147640000,77103938767,2.05848E+11
IRL,2019,9808820000,6095640000,4621120000,15703300000,14140560000,14676760000,4691560000,2657500000,4218260000,1894330000,8093940000,24660635392,1579120000,16026620000,10883425810,4954880000,19118002419,1932187922,2500948877,4968590000,1647239580,3.55727E+11,3.53216E+11,,1.119492577,4.717275312,0.469422435,-0.973762011,81817020000,82489263363,87279900000,82974395996,2.03383E+11
IRL,2020,10109800000,7447940000,3827960000,18557760000,14802340000,15858910000,4636600000,7611770000,4152840000,6310820000,8638180000,24374786928,1111520000,15428990000,11951443927,4408750000,16597757307,1214740202,2472471209,3964960000,1753740428,3.7396E+11,3.73152E+11,,1.140981552,-4.899785234,-4.994054623,-3.235711977,96723510000,95819622592,82237650000,87285824526,2.17885E+11
IRL,2021,10524820000,8214910000,3292150000,20243920000,15500240000,16418580000,4714040000,6873550000,4044320000,7185860000,8709050000,29287587174,479860000,16991660000,15258660655,4832710000,20849316600,1648939053,3160466518,4061500000,2345010000,4.25939E+11,4.23183E+11,,1.183209615,-3.01056379,-1.597819745,-0.628628199,1.01073E+11,1.00489E+11,97613180000,1.01074E+11,2.36117E+11
ISL,1960,,,,,,,,,,,,,,,,,,,,,,90917597.71,3.12714E+11,,2.780227388,,,,,,,,
ISL,1961,,,,,,,,,,,,,,,,,,,,,,103278541.4,3.12453E+11,,2.496688697,,,,,,,,
ISL,1962,,,,,,,,,,,,,,,,,,,,,,123950289.8,3.38426E+11,,2.32234092,,,,,,,,
ISL,1963,,,,,,,,,,,,,,,,,,,,,,148080696.4,3.73227E+11,,2.32234092,,,,,,,,
ISL,1964,,,,,,,,,,,,,,,,,,,,,,189143490.6,4.1024E+11,0.000551638,2.32234092,,,,,,,,
ISL,1965,,,,,,,,,,,,,,,,,,,,,,228542118.8,4.40143E+11,0.000592002,2.32234092,,,,,,,,
ISL,1966,,,,,,,,,,,,,,,,,,,,,,274497159.9,4.78597E+11,0.000655267,2.32234092,,,,,,,,
ISL,1967,,,,,,,,,,,,,,,,,,,,,,278527248.6,4.72526E+11,0.000677023,2.265535283,,,,,,,,
ISL,1968,,,,,,,,,,,,,,,,,,,,,,299329323.2,4.46658E+11,0.000780146,1.658599353,,,,,,,,
ISL,1969,,,,,,,,,,,,,,,,,,,,,,370447355.9,4.57263E+11,0.000949931,1.13507378,,,,,,,,
ISL,1970,,,,,,,,,,,,,,,,,,,,,,463500299.1,4.91371E+11,0.001076961,1.13507378,-7.773114784,,,,,,,
ISL,1971,,,,,,,,,,,,,,,,,,,,,,589821092,5.55548E+11,0.00114946,1.138248518,-0.693817348,,,,,,,
ISL,1972,,,,,,,,,,,,,,,,,,,,,,741077158.4,5.89866E+11,0.001262237,1.139924541,-0.344889287,,,,,,,
ISL,1973,,,,,,,,,,,,,,,,,,,,,,1040496945,6.30012E+11,0.001531787,1.086328503,0.703657891,,,,,,,
ISL,1974,,,,,,,,,,,,,,,,,,,,,,1514432620,6.65963E+11,0.002183045,1.022577304,0.526847383,,,,,,,
ISL,1975,,,,,,,,,,,,,,,,,,,,,,2162367068,6.70266E+11,0.003260625,0.656516173,-4.140985268,,,,,,,
ISL,1976,,,,,,,,,,,,,,,,,,,,,,3041307021,7.10209E+11,0.00430517,0.550377611,-3.218370583,,,,,,,
ISL,1977,,,,,,,,,,,,,,,,,,,,,,4392062478,7.72866E+11,0.005610357,0.503810202,0.525218267,,,,,,,
ISL,1978,,,,,,,,,,,,,,,,,,,,,,6809811840,8.19367E+11,0.008064889,0.37316679,2.004823636,,,,,,,
ISL,1979,,,,,,,,,,,,,,,,,,,,,,10061212245,8.59193E+11,0.011649284,0.284567747,2.713576928,,,,,,,
ISL,1980,,,248521212.4,,,,,,,454422948.6,677932713.2,1230000000,361890643.4,114289890.5,134000000,,,155400000,179000000,,,16222696630,9.08579E+11,0.018467426,0.21264695,4.323263387,2.182562547,0.301630279,4751036415,4789486890,6075030800,5806315523,
ISL,1981,,,468410948.7,,,,,,,787999354.9,1100616149,1900000000,523586462.7,174600760.7,155400000,,,249600000,308600000,,,25234108793,9.4733E+11,0.028032307,0.13994349,4.469038497,2.101115598,0.090181675,7661113761,7724281557,9758647923,9313400971,
ISL,1982,,,779921408.4,,,,,,,1229438791,1768011048,2893000000,1049372869,292531464.9,360000000,,,378200000,491700000,,,39606648751,9.67741E+11,0.042116641,0.084511514,2.743566159,2.578896264,1.40514986,12428662781,12486305771,15740399305,15318299560,
ISL,1983,,,2040851615,,,,,,,1979486339,2863943724,4640000000,2597032854,452252378.3,582300000,,,614900000,844900000,,,68713950653,9.46923E+11,0.077473581,0.04115534,-2.688158368,-1.017104126,0.243317819,21980892722,21869805366,25891751652,26651368585,
