year,health_exp_pct_gdp,education_exp,public_health_exp,wages_exp,pensions_exp,sickness_disability_exp,unemployment_exp,family_children_exp,gdp,gdp_per_capita,gdpv,cpi,total_population,alcohol_consume,fruit_supply,obese_pop_measured,overweight_pop_measured,sugar_supply,tobacco_consumption,total_calories_supply,total_fat_supply,total_protein_supply,vape_pop_15_over,veggie_supply,Life Expectancy
1996.0,7.101666666666667,1586396666666.6667,1866376666666.6667,5204250000000.0,3118960000000.0,5227432.6,3345603.0,760027666666.6666,32353500000000.0,7976.2,81591500000000.0,0.478471117,14584947.0,7.4,66.6,29.633333333333336,37.23333333333333,45.3,1849.6666666666667,2779.0,79.1,78.0,2.3666666666666667,119.9,75.3
1997.0,7.101666666666667,1644006666666.6667,2109483333333.3333,5626813333333.333,3276453333333.3335,5227432.6,3345603.0,808340666666.6666,35949300000000.0,8596.9,87737400000000.0,0.507819897,14782706.0,6.6,55.4,29.633333333333336,37.23333333333333,46.1,1849.6666666666667,2789.0,78.7,78.2,2.3666666666666667,91.9,75.6
1998.0,7.101666666666667,1644006666666.6667,2109483333333.3333,5626813333333.333,3276453333333.3335,5227432.6,3345603.0,808340666666.6666,37743400000000.0,8940.9,91406000000000.0,0.533770733,14974898.0,7.3,52.9,29.633333333333336,37.23333333333333,46.7,1849.6666666666667,2795.0,80.1,77.7,2.3666666666666667,93.6,75.8
1999.0,7.101666666666667,1644006666666.6667,2109483333333.3333,5626813333333.333,3276453333333.3335,5227432.6,3345603.0,808340666666.6666,38392600000000.0,8930.3,90988100000000.0,0.551582037,15162353.0,7.6,53.2,29.633333333333336,37.23333333333333,47.7,1849.6666666666667,2800.0,79.5,76.9,2.3666666666666667,93.2,76.1
2000.0,7.0,1644006666666.6667,2109483333333.3333,5626813333333.333,3276453333333.3335,5227432.6,3345603.0,808340666666.6666,42291700000000.0,9473.5,95863200000000.0,0.572780844,15343326.0,6.2,55.1,29.633333333333336,37.23333333333333,45.8,1849.6666666666667,2833.0,83.1,78.6,2.3666666666666667,99.2,76.4
2001.0,7.097,1644006666666.6667,2109483333333.3333,5626813333333.333,3276453333333.3335,5227432.6,3345603.0,808340666666.6666,45515100000000.0,9878.7,98932700000000.0,0.593223971,15520049.0,6.2,46.1,27.600000000000005,37.166666666666664,44.4,1849.6666666666667,2868.0,84.0,79.6,2.3666666666666667,96.8,76.6
2002.0,7.208,1644006666666.6667,2109483333333.3333,5626813333333.333,3276453333333.3335,5227432.6,3345603.0,808340666666.6666,48439500000000.0,10240.7,101885000000000.0,0.607991679,15691701.0,5.5,58.7,27.600000000000005,37.166666666666664,45.3,1849.6666666666667,2900.0,84.6,81.1,2.3666666666666667,101.5,76.9
2003.0,7.25,1644006666666.6667,2109483333333.3333,5626813333333.333,3276453333333.3335,5227432.6,3345603.0,808340666666.6666,52843600000000.0,10822.1,106561000000000.0,0.625077323,15856977.0,6.5,55.3,24.5,37.8,42.6,1849.6666666666667,2891.0,85.7,83.7,1.9333333333333336,108.3,77.1
2004.0,6.91,1644006666666.6667,2109483333333.3333,5626813333333.333,3276453333333.3335,5227432.6,3345603.0,808340666666.6666,60187900000000.0,11732.1,113409000000000.0,0.631670259,16022133.0,6.8,57.3,27.600000000000005,37.166666666666664,43.6,1849.6666666666667,2917.0,84.5,84.8,2.3666666666666667,105.2,77.4
2005.0,6.624,1644006666666.6667,2109483333333.3333,5626813333333.333,3276453333333.3335,5227432.6,3345603.0,808340666666.6666,68348600000000.0,12678.6,120202000000000.0,0.650952461,16183489.0,7.2,57.7,27.600000000000005,37.166666666666664,43.6,1849.6666666666667,2909.0,80.9,85.9,1.2,101.8,77.6
2006.0,6.072,150549666666.66666,113482000000.0,4871070000000.0,221186666666.66666,5227432.6,3345603.0,116077478014.66667,81668100000000.0,15663.8,127832000000000.0,0.673032892,16347890.0,6.9,56.2,27.600000000000005,37.166666666666664,43.5,1849.6666666666667,2957.0,86.7,87.7,1.4000000000000001,99.9,77.8
2007.0,6.213,150549666666.66666,113482000000.0,4871070000000.0,221186666666.66666,5227432.6,3345603.0,116077478014.66667,90348700000000.0,16852.8,134577000000000.0,0.702698822,16517933.0,7.4,58.8,28.0,38.96666666666666,47.2,1849.6666666666667,2933.0,88.2,85.6,1.4000000000000001,76.0,78.1
2008.0,6.74,150549666666.66666,113482000000.0,4871070000000.0,221186666666.66666,5227432.6,3345603.0,116077478014.66667,93714000000000.0,16514.5,139136000000000.0,0.763947938,16697754.0,7.4,60.9,28.0,38.96666666666666,47.6,1849.6666666666667,2943.0,86.5,85.5,1.4000000000000001,79.8,78.3
2009.0,7.858,150549666666.66666,113482000000.0,4871070000000.0,221186666666.66666,5227432.6,3345603.0,116077478014.66667,96086500000000.0,16072.9,137734000000000.0,0.766645031,16881078.0,7.2,63.0,25.1,39.3,47.6,1849.6666666666667,2892.0,83.8,82.1,1.4000000000000001,76.9,78.5
2010.0,6.82,150549666666.66666,113482000000.0,4871070000000.0,221186666666.66666,5227432.6,3345603.0,116077478014.66667,110718000000000.0,18041.3,145780000000000.0,0.777460174,17063927.0,7.6,75.5,28.0,38.96666666666666,53.8,1849.6666666666667,2958.0,80.3,85.0,1.2333333333333334,67.3,78.7
2011.0,6.799,150549666666.66666,113482000000.0,4871070000000.0,221186666666.66666,5227432.6,3345603.0,116077478014.66667,121340000000000.0,20235.6,154710000000000.0,0.803436805,17254159.0,7.1,58.0,28.0,38.96666666666666,53.9,1849.6666666666667,2985.0,82.3,86.2,1.2333333333333334,70.4,79.0
2012.0,7.02,150549666666.66666,113482000000.0,4871070000000.0,221186666666.66666,5227432.6,3345603.0,116077478014.66667,130142000000000.0,21458.8,164659000000000.0,0.827599753,17443491.0,8.3,64.2,28.0,38.96666666666666,53.7,1849.6666666666667,2960.0,84.8,85.0,1.2333333333333334,75.7,79.2
2013.0,7.476,136138000000.0,103222000000.0,4403750000000.0,205184000000.0,48813545804.0,3572525966.0,96230434044.0,137334000000000.0,22295.7,169920000000000.0,0.84241011,17611902.0,7.2,64.4,28.0,38.96666666666666,53.7,1849.6666666666667,3007.0,88.3,88.0,1.2333333333333334,76.2,79.4
2014.0,7.842,149753000000.0,112707000000.0,4832990000000.0,221376000000.0,51865168863.0,4144317201.0,114007000000.0,147885000000000.0,22650.7,172856000000000.0,0.882160707,17787617.0,7.9,65.2,28.0,38.96666666666666,48.3,1849.6666666666667,3008.0,91.1,86.7,1.0,73.6,79.6
2015.0,8.351,165758000000.0,124517000000.0,5376470000000.0,237000000000.0,59247481351.0,6899194801.0,137995000000.0,158605000000000.0,22563.6,176568000000000.0,0.920523879,17971423.0,7.9,60.5,28.0,38.96666666666666,48.6,1849.6666666666667,2984.0,90.7,87.1,1.2333333333333334,65.9,79.8
2016.0,8.558,180062000000.0,137634000000.0,5965440000000.0,256835000000.0,66986426414.0,1798398222.0,161088000000.0,168509000000000.0,23384.6,179477000000000.0,0.955376695,18167147.0,6.4,56.4,34.4,39.8,48.0,1849.6666666666667,3011.0,90.5,90.0,1.2,70.4,80.0
2017.0,9.091,195034000000.0,151376000000.0,6308390000000.0,288652000000.0,76100957927.0,7938359976.0,179529000000.0,179443000000000.0,24479.5,182330000000000.0,0.976229878,18419192.0,5.7,56.5,28.0,38.96666666666666,47.1,1849.6666666666667,3023.0,90.6,91.0,1.2,72.1,80.2
2018.0,9.226,197814000000.0,166220000000.0,6392540000000.0,309744000000.0,81225901638.0,8988665769.0,190344000000.0,189662000000000.0,25496.4,189662000000000.0,1.0,18751405.0,6.3,52.8,28.0,38.96666666666666,45.9,1849.6666666666667,3066.0,91.1,93.5,1.5,77.0,80.4
2019.0,9.363,206575000000.0,181740000000.0,6730370000000.0,329288000000.0,86600642184.0,8175648243.0,199768000000.0,195903000000000.0,25509.4,190997000000000.0,1.025575448,19107216.0,7.1,57.4,28.0,38.96666666666666,41.2,1849.6666666666667,3107.0,95.8,93.2,1.2,71.9,80.6
2020.0,9.727,192397000000.0,258631000000.0,6813740000000.0,285891000000.0,91948912152.0,5662013470.0,293621000000.0,201052000000000.0,24738.7,178938000000000.0,1.056809254,19458310.0,11.866666666666665,74.0,30.900000000000002,37.833333333333336,44.9,1849.6666666666667,3154.0,100.5,92.5,0.9,73.3,80.8
2021.0,9.343,197304000000.0,398908000000.0,7337840000000.0,203094000000.0,50738691260.0,4087738416.0,529313000000.0,240486000000000.0,28070.4,200288000000000.0,1.104625311,19678363.0,11.633333333333333,72.16666666666666,30.900000000000002,37.833333333333336,32.9,1849.6666666666667,3183.3333333333335,111.13333333333334,94.83333333333333,1.2,110.46666666666665,81.0
1990.0,6.710333333333334,150549666666.66666,113482000000.0,4871070000000.0,221186666666.66666,5227432.6,3345603.0,116077478014.66667,22731400000000.0,4849.6,333241000000000.0,0.080331509,33268154.0,7.0,79.0,28.0,38.96666666666666,63.0,2944.6666666666665,2563.0,58.3,56.3,1.2333333333333334,37.9,67.2
1991.0,5.573666666666667,2271363666666.6665,969443000000.0,7085213333333.333,829650000000.0,5227432.6,3345603.0,116077478014.66667,29668800000000.0,5049.8,342536000000000.0,0.104673437,33840991.0,7.3,84.7,28.0,38.96666666666666,65.0,2944.6666666666665,2567.0,58.7,56.0,1.2333333333333334,26.5,67.4
1992.0,5.062333333333333,2271363666666.6665,969443000000.0,7085213333333.333,829650000000.0,5227432.6,3345603.0,116077478014.66667,38251600000000.0,5283.5,357346000000000.0,0.132878643,34425915.0,6.2,106.7,28.0,38.96666666666666,66.9,2944.6666666666665,2637.0,59.0,57.3,1.2333333333333334,23.0,67.5
1993.0,5.062333333333333,2271363666666.6665,969443000000.0,7085213333333.333,829650000000.0,5227432.6,3345603.0,116077478014.66667,50479400000000.0,5610.1,377810000000000.0,0.162600218,35032308.0,6.7,100.1,28.0,38.96666666666666,65.3,2944.6666666666665,2684.0,62.8,58.9,1.2333333333333334,23.7,67.6
1994.0,5.062333333333333,4937712666666.667,1880007333333.3333,10144083333333.334,1698421333333.3333,5227432.6,3345603.0,116077478014.66667,67565900000000.0,5945.0,398997000000000.0,0.199620417,35629174.0,6.8,96.1,28.0,38.96666666666666,64.9,2944.6666666666665,2713.0,64.9,61.4,1.2333333333333334,25.3,68.1
1995.0,5.062333333333333,8150666666666.667,2968166666666.6665,14073500000000.0,2833260000000.0,5227432.6,3345603.0,176035666666.66666,86750600000000.0,6287.4,420246000000000.0,0.241142592,36229830.0,7.0,108.0,24.433333333333337,37.13333333333333,65.0,2944.6666666666665,2772.0,67.3,63.7,1.2333333333333334,29.7,68.6
1996.0,5.062333333333333,8150666666666.667,2968166666666.6665,14073500000000.0,2833260000000.0,5227432.6,3345603.0,183733333333.33334,105506000000000.0,6402.4,426919000000000.0,0.291120459,36830574.0,6.7,94.2,24.433333333333337,37.13333333333333,62.1,2944.6666666666665,2758.0,68.8,64.9,1.2333333333333334,35.5,69.1
1997.0,5.062333333333333,8150666666666.667,2968166666666.6665,14073500000000.0,2833260000000.0,5227432.6,3345603.0,189880333333.33334,130003000000000.0,6622.1,440557000000000.0,0.344707758,37426532.0,6.5,98.0,24.433333333333337,37.13333333333333,62.9,2944.6666666666665,2768.0,68.4,64.6,1.2333333333333334,41.0,69.6
1998.0,5.062333333333333,8150666666666.667,2968166666666.6665,14073500000000.0,2833260000000.0,5227432.6,3345603.0,189880333333.33334,153191000000000.0,6642.8,443219000000000.0,0.408904356,38012359.0,6.6,85.4,16.833333333333332,30.599999999999998,63.2,2944.6666666666665,2728.0,68.8,63.8,1.2333333333333334,36.3,70.1
1999.0,5.062333333333333,8150666666666.667,2968166666666.6665,14073500000000.0,2833260000000.0,5227432.6,3345603.0,189880333333.33334,167112000000000.0,6298.9,420212000000000.0,0.453270564,38585016.0,6.3,109.1,24.433333333333337,37.13333333333333,65.2,2944.6666666666665,2763.0,68.8,62.4,1.2333333333333334,35.1,70.5
2000.0,5.635,8150666666666.667,2968166666666.6665,14073500000000.0,2833260000000.0,5227432.6,3345603.0,189880333333.33334,195109000000000.0,6514.5,431008000000000.0,0.495067547,39140080.0,4.5,118.4,16.833333333333332,30.599999999999998,62.8,2944.6666666666665,2779.0,73.2,63.4,1.2,39.4,71.0
2001.0,5.942,8150666666666.667,2968166666666.6665,14073500000000.0,2833260000000.0,5227432.6,3345603.0,189880333333.33334,212820000000000.0,6687.1,438240000000000.0,0.534516576,39674811.0,4.3,120.6,16.833333333333332,30.599999999999998,64.0,2944.6666666666665,2815.0,73.0,63.7,1.2,34.5,71.4
2002.0,5.733,8150666666666.667,2968166666666.6665,14073500000000.0,2833260000000.0,5227432.6,3345603.0,1733704000000.0,232874000000000.0,6874.6,449213000000000.0,0.568459204,40190679.0,4.3,122.3,6.1000000000000005,24.066666666666666,62.7,2944.6666666666665,2782.0,73.2,63.4,1.2,34.8,71.8
2003.0,5.775,8150666666666.667,2968166666666.6665,14073500000000.0,2833260000000.0,5227432.6,3345603.0,6124133333333.333,264601000000000.0,7194.4,466815000000000.0,0.608996146,40693254.0,4.1,119.9,6.1000000000000005,24.066666666666666,63.2,2944.6666666666665,2798.0,72.7,63.1,1.2,38.2,72.2
2004.0,5.799,9613000000000.0,3342700000000.0,15897733333333.334,3591186666666.6665,5227432.6,3345603.0,6124133333333.333,300540000000000.0,7686.1,491710000000000.0,0.644955111,41188093.0,4.1,122.2,6.666666666666667,24.400000000000002,63.5,2984.3333333333335,2778.0,71.8,61.8,1.2,36.5,72.6
2005.0,6.067,9613000000000.0,3342700000000.0,15897733333333.334,3591186666666.6665,5227432.6,3345603.0,6124133333333.333,337958000000000.0,8199.5,514853000000000.0,0.677513688,41671878.0,4.3,120.9,13.8,32.3,61.7,3045.0,2733.0,73.6,62.2,1.2,37.1,73.0
2006.0,6.336,11079333333333.334,3830700000000.0,17897400000000.0,4318090000000.0,5227432.6,3345603.0,6124133333333.333,381604000000000.0,8912.8,549435000000000.0,0.706622171,42170126.0,4.4,134.8,7.166666666666667,24.599999999999998,60.8,2997.6666666666665,2770.0,75.6,63.8,1.2,32.8,73.3
2007.0,6.491,13627633333333.334,15648100000000.0,24412700000000.0,24202336666666.668,5227432.6,3345603.0,6725700000000.0,428506000000000.0,9654.5,586457000000000.0,0.745795795,42658630.0,4.5,133.8,3.8000000000000003,20.633333333333333,61.1,2960.3333333333335,2804.0,75.9,64.1,1.2,34.8,73.5
2008.0,6.842,14339900000000.0,26886466666666.668,28004133333333.332,43200070000000.0,5227432.6,3345603.0,6726333333333.333,476554000000000.0,10042.9,605713000000000.0,0.797983791,43134017.0,4.4,132.7,8.033333333333333,25.266666666666666,60.9,2025.3333333333333,2807.0,77.2,64.8,1.2,37.8,73.8
2009.0,7.311,14763466666666.666,40810866666666.664,31005800000000.0,65412100000000.0,5227432.6,3345603.0,7030966666666.667,501574000000000.0,10102.6,612616000000000.0,0.831516504,43608630.0,4.2,122.7,8.299999999999999,26.3,59.8,1662.6666666666667,2708.0,74.3,61.5,1.2,39.1,74.0
2010.0,7.071,14763466666666.666,40810866666666.664,31005800000000.0,65412100000000.0,5227432.6,3345603.0,7030966666666.667,544060000000000.0,10558.9,640151000000000.0,0.850402389,44086292.0,4.2,128.1,16.5,34.6,58.7,1581.0,2708.0,77.9,61.2,1.2,37.4,74.3
2011.0,6.781,16924600000000.0,7678366666666.667,29709400000000.0,8048143333333.333,5227432.6,3345603.0,859800000000.0,619023000000000.0,11393.2,684628000000000.0,0.879459201,44553416.0,4.3,127.4,7.566666666666666,26.5,59.2,2904.3333333333335,2717.0,77.8,62.2,1.2,38.7,74.5
2012.0,6.746,17475966666666.666,8811933333333.334,31881466666666.668,11249060000000.0,5227432.6,3345603.0,639830000000.0,666507000000000.0,11769.6,711415000000000.0,0.907324684,45001571.0,4.4,162.7,12.466666666666667,31.53333333333333,59.7,2766.6666666666665,2807.0,81.1,64.4,1.2,41.8,74.7
2013.0,7.017,18071266666666.668,9856733333333.334,33199766666666.668,10964560000000.0,5227432.6,3345603.0,729163333333.3334,714093000000000.0,12433.7,747939000000000.0,0.925632605,45434942.0,4.3,178.1,8.033333333333333,28.733333333333334,61.6,2725.3333333333335,2868.0,81.2,65.1,1.2,44.1,75.0
2014.0,7.186,19698466666666.668,12736400000000.0,36731833333333.336,11408833333333.334,5227432.6,3345603.0,1025063333333.3334,762903000000000.0,12983.0,781589000000000.0,0.952470679,45866010.0,4.2,162.2,8.033333333333333,28.733333333333334,60.3,2688.0,2907.0,84.5,68.0,1.2,43.0,75.2
2015.0,7.523,19698466666666.668,12736400000000.0,36731833333333.336,11408833333333.334,5227432.6,3345603.0,1025063333333.3334,804692000000000.0,12947.6,804692000000000.0,1.0,46313898.0,4.2,178.7,18.7,37.8,59.2,2688.0,2970.0,86.2,69.8,1.2,40.8,75.4
2016.0,7.531,22127700000000.0,15088000000000.0,40333266666666.664,9039320000000.0,5227432.6,3345603.0,1634000000000.0,863782000000000.0,13649.8,821489000000000.0,1.075130878,46830116.0,4.5,176.5,8.033333333333333,28.733333333333334,60.8,2524.3333333333335,2970.0,85.6,69.2,1.2,47.7,75.7
2017.0,7.679,24842700000000.0,17365466666666.666,44929633333333.336,9149220000000.0,5227432.6,3345603.0,1998333333333.3333,920471000000000.0,14061.6,832656000000000.0,1.121520179,47419200.0,4.2,106.7,8.466666666666667,30.366666666666664,75.5,2489.6666666666665,2928.0,91.0,70.5,1.2,47.0,75.9
2018.0,7.625,27796333333333.332,18811066666666.668,49211200000000.0,10031453333333.334,5227432.6,3345603.0,2300333333333.3335,987791000000000.0,14991.8,854008000000000.0,1.157864343,48258494.0,4.2,129.6,8.466666666666667,30.366666666666664,73.8,2489.6666666666665,2973.0,90.4,72.6,1.2,52.4,76.5
2019.0,7.78,30259433333333.332,20875666666666.668,53972166666666.664,11583700000000.0,5227432.6,3345603.0,2702666666666.6665,1060070000000000.0,15813.4,881224000000000.0,1.198617405,49395678.0,4.1,144.6,8.466666666666667,30.36666666666667,57.5,2600.3333333333335,2970.0,88.3,74.1,1.2,55.1,76.6
2020.0,8.714,27796333333333.332,18811066666666.668,49211200000000.0,10031453333333.334,5227432.6,3345603.0,2300333333333.3335,997742000000000.0,15108.7,817315000000000.0,1.22889801,50407647.0,11.866666666666665,134.1,8.466666666666667,30.366666666666664,55.4,2489.6666666666665,2960.0,91.3,72.5,1.2,51.2,76.7
2021.0,9.018,32787333333333.332,23764266666666.668,58328433333333.336,12609666666666.666,5227432.6,3345603.0,4383000000000.0,1192590000000000.0,17086.0,907352000000000.0,1.271859524,51117378.0,9.866666666666667,84.66666666666667,8.700000000000001,30.666666666666668,49.26666666666667,2461.0,3098.6666666666665,99.26666666666665,89.43333333333332,2.0333333333333337,68.73333333333333,76.8
1990.0,6.5263333333333335,1535766666.6666667,1431240000.0,2275376666.6666665,1911426666.6666667,1394950000.0,124063333.33333333,475813333.3333333,315255777026.0,5232.5,3623906774791.0,0.069290822,3029336.0,6.1,150.9,21.46666666666667,34.833333333333336,60.3,2037.0,2742.0,72.3,68.8,2.1,31.4,75.7
1991.0,9.184,324068666666.6667,329219666666.6667,583347333333.3334,304645666666.6667,5227432.6,3345603.0,49450000000.0,881040000000.0,5496.0,10804700000000.0,0.089183778,3101536.0,6.1,152.9,23.133333333333336,34.9,59.9,2305.3333333333335,2727.0,73.6,67.9,2.6333333333333333,31.0,75.8
1992.0,9.184,324068666666.6667,329219666666.6667,583347333333.3334,304645666666.6667,5227432.6,3345603.0,49450000000.0,1151920000000.0,6004.8,11798900000000.0,0.108615343,3170537.0,5.6,172.2,23.133333333333336,34.9,60.5,2305.3333333333335,2710.0,76.0,65.6,2.6333333333333333,37.2,76.0
1993.0,5.136333333333333,324068666666.6667,329219666666.6667,583347333333.3334,304645666666.6667,5227432.6,3345603.0,49450000000.0,1362410000000.0,6442.6,12636300000000.0,0.11923954,3239868.0,5.6,151.4,25.866666666666664,36.6,60.4,2305.3333333333335,2749.0,74.0,67.4,2.433333333333333,36.2,76.2
1994.0,5.136333333333334,324068666666.6667,329219666666.6667,583347333333.3334,304645666666.6667,5227432.6,3345603.0,49450000000.0,1647120000000.0,6682.9,13207300000000.0,0.135377697,3334223.0,6.1,162.1,25.866666666666664,36.6,59.9,2305.3333333333335,2744.0,74.8,69.4,2.433333333333333,37.0,76.4
1995.0,5.136333333333334,324068666666.6667,329219666666.6667,583347333333.3334,304645666666.6667,5227432.6,3345603.0,49450000000.0,2079860000000.0,6911.5,13755900000000.0,0.166766218,3428278.0,5.9,103.3,25.866666666666664,36.6,59.0,2305.3333333333335,2771.0,78.9,73.0,2.433333333333333,34.4,76.6
1996.0,5.136333333333334,324068666666.6667,329219666666.6667,583347333333.3334,304645666666.6667,5227432.6,3345603.0,49450000000.0,2425730000000.0,6945.5,13941700000000.0,0.195970682,3520866.0,5.6,136.4,25.866666666666664,36.6,58.1,2273.6666666666665,2713.0,79.1,67.9,2.5333333333333337,34.0,76.8
1997.0,5.811333333333334,349998666666.6667,377998333333.3333,605479666666.6666,324900666666.6667,5227432.6,3345603.0,54033333333.333336,2934160000000.0,7265.7,14705200000000.0,0.221932285,3611224.0,5.6,137.8,25.866666666666664,36.6,57.3,2210.0,2718.0,74.0,70.3,2.5333333333333337,40.0,76.9
1998.0,6.636,403355333333.3333,471114666666.6667,656785000000.0,373771666666.6667,5227432.6,3345603.0,63876666666.666664,3519450000000.0,7684.4,15757400000000.0,0.247808505,3699939.0,5.6,127.3,25.866666666666664,36.6,57.7,2194.3333333333335,2759.0,73.1,68.9,2.5333333333333337,46.1,77.1
1999.0,6.636,375456333333.3333,399152666666.6667,668250000000.0,465893333333.3333,5227432.6,3345603.0,143059000000.0,4072330000000.0,7934.8,16421500000000.0,0.272701647,3786841.0,5.4,167.2,28.133333333333336,38.9,57.8,2194.3333333333335,2803.0,75.2,71.6,2.5333333333333337,38.2,77.3
2000.0,6.565,386187333333.3333,406302000000.0,684673333333.3334,471267666666.6667,5227432.6,3345603.0,145079000000.0,4627050000000.0,8242.4,17056800000000.0,0.302593088,3872349.0,4.2,157.8,28.133333333333336,38.9,56.4,2194.3333333333335,2800.0,78.0,74.2,2.5333333333333337,39.9,77.8
2001.0,6.474,361227000000.0,368469333333.3333,704524333333.3334,540598333333.3333,5227432.6,3345603.0,171179333333.33334,5254080000000.0,8543.5,17652300000000.0,0.336652851,3953393.0,4.3,168.2,28.133333333333336,38.9,55.2,2147.0,2801.0,76.9,70.5,2.1333333333333333,45.6,78.1
2002.0,6.869,361227000000.0,368469333333.3333,704524333333.3334,540598333333.3333,5227432.6,3345603.0,171179333333.33334,5965390000000.0,8819.1,18255500000000.0,0.36751374,4022431.0,4.2,156.8,28.133333333333336,38.9,55.4,2147.0,2765.0,78.6,70.1,3.466666666666667,45.9,78.3
2003.0,6.969,361227000000.0,368469333333.3333,704524333333.3334,540598333333.3333,5227432.6,3345603.0,171179333333.33334,6885560000000.0,9234.6,19043600000000.0,0.402235251,4086405.0,4.1,120.7,28.133333333333336,38.9,56.0,2014.6666666666667,2749.0,78.1,70.6,3.466666666666667,44.0,78.5
2004.0,6.63,361227000000.0,368469333333.3333,704524333333.3334,540598333333.3333,5227432.6,3345603.0,171179333333.33334,8150140000000.0,9746.0,19886200000000.0,0.451771036,4151823.0,4.1,83.7,31.03333333333333,37.333333333333336,55.3,2010.3333333333333,2761.0,82.1,70.3,3.466666666666667,45.9,78.6
2005.0,6.664,421945000000.0,440071000000.0,831269000000.0,655237000000.0,5227432.6,3345603.0,190551333333.33334,9577020000000.0,10294.1,20677000000000.0,0.514105309,4215248.0,4.1,151.3,31.03333333333333,37.333333333333336,57.2,2010.3333333333333,2813.0,82.3,70.8,3.466666666666667,39.2,78.8
2006.0,6.935,483281000000.0,504296333333.3333,997314333333.3334,738390000000.0,5227432.6,3345603.0,222184666666.66666,11613300000000.0,11220.4,22191900000000.0,0.573077102,4278656.0,4.2,158.7,35.166666666666664,32.833333333333336,57.5,2164.0,2873.0,86.2,73.0,3.466666666666667,57.1,79.0
2007.0,6.996,625716333333.3334,646673666666.6666,1345843333333.3333,882366000000.0,5227432.6,3345603.0,273595666666.66666,13889100000000.0,12293.0,24015000000000.0,0.626700096,4340390.0,4.3,100.2,37.833333333333336,32.06666666666666,58.8,2119.6666666666665,2858.0,87.5,74.5,3.466666666666667,52.6,79.1
2008.0,7.469,731674000000.0,757606666666.6666,1578703333333.3333,1027398333333.3334,5227432.6,3345603.0,297614333333.3333,16209000000000.0,12932.6,25152900000000.0,0.710832408,4404090.0,4.3,85.2,40.333333333333336,31.066666666666663,56.2,2034.6666666666667,2844.0,87.7,75.3,3.0666666666666664,56.4,79.3
2009.0,7.86,731674000000.0,757606666666.6666,1578703333333.3333,1027398333333.3334,5227432.6,3345603.0,297614333333.3333,17626100000000.0,12713.4,24933200000000.0,0.766581241,4469337.0,4.1,85.1,38.63333333333333,33.53333333333333,54.9,2030.6666666666667,2843.0,87.5,76.1,3.5,53.0,79.4
2010.0,8.029,1006955000000.0,1012890333333.3334,2066163333333.3333,1328443333333.3333,5227432.6,3345603.0,375312333333.3333,19802000000000.0,13362.9,26269700000000.0,0.809990076,4533894.0,3.7,69.8,34.800000000000004,34.266666666666666,56.2,1535.8333333333333,2845.0,87.9,75.6,3.8000000000000003,43.3,79.1
2011.0,8.112,1210653333333.3333,1193060000000.0,1884556666666.6667,1098502333333.3334,5227432.6,3345603.0,278066660000.0,21623500000000.0,14060.5,27426400000000.0,0.8495026,4592149.0,3.3,104.8,33.56666666666666,33.43333333333333,55.5,314.5,2847.0,90.0,74.3,3.8000000000000003,41.8,79.1
2012.0,7.782,1464210000000.0,1428680000000.0,1321080000000.0,513127000000.0,152600000000.0,0.0,39331980000.0,23752900000000.0,14846.7,28765500000000.0,0.887692484,4652458.93050581,3.2,123.3,33.56666666666666,33.43333333333333,55.5,314.7,2843.0,87.5,74.3,3.8000000000000003,40.6,79.4
2013.0,7.679,1630960000000.0,1509770000000.0,1465510000000.0,592629000000.0,163117000000.0,0.0,43577212000.0,25463000000000.0,15533.1,29483200000000.0,0.934129354,4713168.14141015,3.1,100.9,29.3,34.1,54.1,309.4,2847.0,90.3,73.8,2.9333333333333336,43.2,79.6
2014.0,7.662,1772880000000.0,1607180000000.0,1615740000000.0,675734000000.0,170698000000.0,0.0,46715894000.0,28001300000000.0,16607.4,30527500000000.0,0.976345896,4773129.93384446,3.2,104.6,29.4,36.8,53.8,244.7,2890.0,91.4,76.7,2.766666666666667,46.6,79.7
2015.0,7.592,1918630000000.0,1725200000000.0,1728660000000.0,778145000000.0,182523000000.0,0.0,52694712000.0,30171900000000.0,17639.9,31642400000000.0,0.984174792,4832233.8134651,3.2,123.5,29.3,34.1,53.3,245.8,2896.0,94.3,75.9,2.9333333333333336,56.5,79.9
2016.0,7.315,2023340000000.0,1813610000000.0,1806310000000.0,990890000000.0,241268000000.0,0.0,54362894000.0,32056300000000.0,19109.9,32972700000000.0,0.984002837,4890379.45221625,3.4,135.9,30.2,36.199999999999996,56.4,226.6,2978.0,97.4,79.4,2.9333333333333336,49.5,80.0
2017.0,7.045,2175920000000.0,1879020000000.0,1895830000000.0,1039680000000.0,212654000000.0,0.0,59430094000.0,34343600000000.0,20357.2,34343600000000.0,1.0,4947489.59332252,3.3,122.9,30.2,36.199999999999996,52.1,206.1,3010.0,106.1,80.4,2.3666666666666667,55.6,80.2
2018.0,7.286,2184160000000.0,1973190000000.0,2006720000000.0,1163500000000.0,220254000000.0,0.0,61731163000.0,36014700000000.0,21302.2,35242000000000.0,1.022211983,5003401.95767213,3.3,122.8,31.2,39.5,52.5,200.4,3005.0,103.5,81.7,1.9333333333333336,57.7,80.3
